,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,casual,registered,cnt,range_times,day_type,weather_situation,season_type,range_times_encoded,range_times_clustered
15807,15808,2012-10-25,4,1,10,20,0,4,1,2,28,319,347,Night,Working Day,Misty,Winter,4,0
15808,15809,2012-10-25,4,1,10,21,0,4,1,2,24,247,271,Night,Working Day,Misty,Winter,4,0
15809,15810,2012-10-25,4,1,10,22,0,4,1,2,22,185,207,Night,Working Day,Misty,Winter,4,0
15810,15811,2012-10-25,4,1,10,23,0,4,1,2,13,122,135,Night,Working Day,Misty,Winter,4,2
15811,15812,2012-10-26,4,1,10,0,0,5,1,2,6,65,71,Dawn,Working Day,Misty,Winter,1,1
15812,15813,2012-10-26,4,1,10,1,0,5,1,2,4,32,36,Dawn,Working Day,Misty,Winter,1,1
15813,15814,2012-10-26,4,1,10,2,0,5,1,2,4,15,19,Dawn,Working Day,Misty,Winter,1,1
15814,15815,2012-10-26,4,1,10,3,0,5,1,2,5,8,13,Dawn,Working Day,Misty,Winter,1,1
15815,15816,2012-10-26,4,1,10,4,0,5,1,2,1,4,5,Morning,Working Day,Misty,Winter,3,2
15816,15817,2012-10-26,4,1,10,5,0,5,1,2,3,47,50,Morning,Working Day,Misty,Winter,3,2
15817,15818,2012-10-26,4,1,10,6,0,5,1,2,2,142,144,Morning,Working Day,Misty,Winter,3,2
15818,15819,2012-10-26,4,1,10,7,0,5,1,2,13,408,421,Morning,Working Day,Misty,Winter,3,0
15819,15820,2012-10-26,4,1,10,8,0,5,1,2,20,714,734,Morning,Working Day,Misty,Winter,3,3
15820,15821,2012-10-26,4,1,10,9,0,5,1,2,56,347,403,Morning,Working Day,Misty,Winter,3,0
15821,15822,2012-10-26,4,1,10,10,0,5,1,2,41,156,197,Morning,Working Day,Misty,Winter,3,2
15822,15823,2012-10-26,4,1,10,11,0,5,1,2,68,222,290,Afternoon,Working Day,Misty,Winter,0,1
15823,15824,2012-10-26,4,1,10,12,0,5,1,2,90,302,392,Afternoon,Working Day,Misty,Winter,0,3
15824,15825,2012-10-26,4,1,10,13,0,5,1,2,77,260,337,Afternoon,Working Day,Misty,Winter,0,1
15825,15826,2012-10-26,4,1,10,14,0,5,1,2,99,252,351,Afternoon,Working Day,Misty,Winter,0,1
15826,15827,2012-10-26,4,1,10,15,0,5,1,2,142,306,448,Afternoon,Working Day,Misty,Winter,0,3
15827,15828,2012-10-26,4,1,10,16,0,5,1,2,137,445,582,Afternoon,Working Day,Misty,Winter,0,3
15828,15829,2012-10-26,4,1,10,17,0,5,1,2,125,692,817,Evening,Working Day,Misty,Winter,2,3
15829,15830,2012-10-26,4,1,10,18,0,5,1,2,81,584,665,Evening,Working Day,Misty,Winter,2,3
15830,15831,2012-10-26,4,1,10,19,0,5,1,2,72,399,471,Night,Working Day,Misty,Winter,4,0
15831,15832,2012-10-26,4,1,10,20,0,5,1,2,40,271,311,Night,Working Day,Misty,Winter,4,0
15832,15833,2012-10-26,4,1,10,21,0,5,1,2,40,252,292,Night,Working Day,Misty,Winter,4,0
15833,15834,2012-10-26,4,1,10,22,0,5,1,2,37,180,217,Night,Working Day,Misty,Winter,4,0
15834,15835,2012-10-26,4,1,10,23,0,5,1,1,19,159,178,Night,Working Day,Clearly,Winter,4,2
15835,15836,2012-10-27,4,1,10,0,0,6,0,1,10,132,142,Dawn,Holiday,Clearly,Winter,1,1
15836,15837,2012-10-27,4,1,10,1,0,6,0,2,23,123,146,Dawn,Holiday,Misty,Winter,1,1
15837,15838,2012-10-27,4,1,10,2,0,6,0,2,19,71,90,Dawn,Holiday,Misty,Winter,1,1
15838,15839,2012-10-27,4,1,10,3,0,6,0,1,5,21,26,Dawn,Holiday,Clearly,Winter,1,1
15839,15840,2012-10-27,4,1,10,4,0,6,0,2,1,12,13,Morning,Holiday,Misty,Winter,3,2
15840,15841,2012-10-27,4,1,10,5,0,6,0,2,2,7,9,Morning,Holiday,Misty,Winter,3,2
15841,15842,2012-10-27,4,1,10,6,0,6,0,2,2,29,31,Morning,Holiday,Misty,Winter,3,2
15842,15843,2012-10-27,4,1,10,7,0,6,0,1,7,79,86,Morning,Holiday,Clearly,Winter,3,2
15843,15844,2012-10-27,4,1,10,8,0,6,0,1,26,187,213,Morning,Holiday,Clearly,Winter,3,0
15844,15845,2012-10-27,4,1,10,9,0,6,0,1,88,240,328,Morning,Holiday,Clearly,Winter,3,0
15845,15846,2012-10-27,4,1,10,10,0,6,0,1,165,314,479,Morning,Holiday,Clearly,Winter,3,0
15846,15847,2012-10-27,4,1,10,11,0,6,0,1,197,388,585,Afternoon,Holiday,Clearly,Winter,0,3
15847,15848,2012-10-27,4,1,10,12,0,6,0,1,264,404,668,Afternoon,Holiday,Clearly,Winter,0,3
15848,15849,2012-10-27,4,1,10,13,0,6,0,1,310,450,760,Afternoon,Holiday,Clearly,Winter,0,3
15849,15850,2012-10-27,4,1,10,14,0,6,0,1,325,425,750,Afternoon,Holiday,Clearly,Winter,0,3
15850,15851,2012-10-27,4,1,10,15,0,6,0,2,310,401,711,Afternoon,Holiday,Misty,Winter,0,3
15851,15852,2012-10-27,4,1,10,16,0,6,0,2,257,355,612,Afternoon,Holiday,Misty,Winter,0,3
15852,15853,2012-10-27,4,1,10,17,0,6,0,2,248,370,618,Evening,Holiday,Misty,Winter,2,3
15853,15854,2012-10-27,4,1,10,18,0,6,0,2,138,318,456,Evening,Holiday,Misty,Winter,2,3
15854,15855,2012-10-27,4,1,10,19,0,6,0,2,67,233,300,Night,Holiday,Misty,Winter,4,0
15855,15856,2012-10-27,4,1,10,20,0,6,0,2,58,238,296,Night,Holiday,Misty,Winter,4,0
15856,15857,2012-10-27,4,1,10,21,0,6,0,2,49,160,209,Night,Holiday,Misty,Winter,4,0
15857,15858,2012-10-27,4,1,10,22,0,6,0,2,41,116,157,Night,Holiday,Misty,Winter,4,2
15858,15859,2012-10-27,4,1,10,23,0,6,0,2,31,136,167,Night,Holiday,Misty,Winter,4,2
15859,15860,2012-10-28,4,1,10,0,0,0,0,3,20,97,117,Dawn,Holiday,Rainy or Snowy,Winter,1,1
15860,15861,2012-10-28,4,1,10,1,0,0,0,2,22,111,133,Dawn,Holiday,Misty,Winter,1,1
15861,15862,2012-10-28,4,1,10,2,0,0,0,2,17,99,116,Dawn,Holiday,Misty,Winter,1,1
15862,15863,2012-10-28,4,1,10,3,0,0,0,2,18,61,79,Dawn,Holiday,Misty,Winter,1,1
15863,15864,2012-10-28,4,1,10,4,0,0,0,2,1,19,20,Morning,Holiday,Misty,Winter,3,2
15864,15865,2012-10-28,4,1,10,5,0,0,0,2,6,22,28,Morning,Holiday,Misty,Winter,3,2
15865,15866,2012-10-28,4,1,10,6,0,0,0,2,7,32,39,Morning,Holiday,Misty,Winter,3,2
15866,15867,2012-10-28,4,1,10,7,0,0,0,2,17,48,65,Morning,Holiday,Misty,Winter,3,2
15867,15868,2012-10-28,4,1,10,8,0,0,0,2,55,118,173,Morning,Holiday,Misty,Winter,3,2
15868,15869,2012-10-28,4,1,10,9,0,0,0,2,124,206,330,Morning,Holiday,Misty,Winter,3,0
15869,15870,2012-10-28,4,1,10,10,0,0,0,2,120,314,434,Morning,Holiday,Misty,Winter,3,0
15870,15871,2012-10-28,4,1,10,11,0,0,0,2,110,352,462,Afternoon,Holiday,Misty,Winter,0,3
15871,15872,2012-10-28,4,1,10,12,0,0,0,2,118,373,491,Afternoon,Holiday,Misty,Winter,0,3
15872,15873,2012-10-28,4,1,10,13,0,0,0,2,75,316,391,Afternoon,Holiday,Misty,Winter,0,3
15873,15874,2012-10-28,4,1,10,14,0,0,0,2,98,304,402,Afternoon,Holiday,Misty,Winter,0,3
15874,15875,2012-10-28,4,1,10,15,0,0,0,2,76,225,301,Afternoon,Holiday,Misty,Winter,0,1
15875,15876,2012-10-28,4,1,10,16,0,0,0,3,42,251,293,Afternoon,Holiday,Rainy or Snowy,Winter,0,1
15876,15877,2012-10-28,4,1,10,17,0,0,0,3,37,188,225,Evening,Holiday,Rainy or Snowy,Winter,2,0
15877,15878,2012-10-28,4,1,10,18,0,0,0,3,18,136,154,Evening,Holiday,Rainy or Snowy,Winter,2,2
15878,15879,2012-10-28,4,1,10,19,0,0,0,3,7,47,54,Night,Holiday,Rainy or Snowy,Winter,4,2
15879,15880,2012-10-28,4,1,10,20,0,0,0,3,4,51,55,Night,Holiday,Rainy or Snowy,Winter,4,2
15880,15881,2012-10-28,4,1,10,21,0,0,0,3,2,44,46,Night,Holiday,Rainy or Snowy,Winter,4,2
15881,15882,2012-10-28,4,1,10,22,0,0,0,3,2,35,37,Night,Holiday,Rainy or Snowy,Winter,4,2
15882,15883,2012-10-28,4,1,10,23,0,0,0,3,2,12,14,Night,Holiday,Rainy or Snowy,Winter,4,2
15883,15884,2012-10-29,4,1,10,0,0,1,1,3,2,20,22,Dawn,Working Day,Rainy or Snowy,Winter,1,1
15884,15885,2012-10-30,4,1,10,13,0,2,1,3,11,105,116,Afternoon,Working Day,Rainy or Snowy,Winter,0,1
15885,15886,2012-10-30,4,1,10,14,0,2,1,3,8,118,126,Afternoon,Working Day,Rainy or Snowy,Winter,0,1
15886,15887,2012-10-30,4,1,10,15,0,2,1,3,10,114,124,Afternoon,Working Day,Rainy or Snowy,Winter,0,1
15887,15888,2012-10-30,4,1,10,16,0,2,1,3,15,83,98,Afternoon,Working Day,Rainy or Snowy,Winter,0,1
15888,15889,2012-10-30,4,1,10,17,0,2,1,3,19,105,124,Evening,Working Day,Rainy or Snowy,Winter,2,2
15889,15890,2012-10-30,4,1,10,18,0,2,1,3,4,139,143,Evening,Working Day,Rainy or Snowy,Winter,2,2
15890,15891,2012-10-30,4,1,10,19,0,2,1,2,6,109,115,Night,Working Day,Misty,Winter,4,2
15891,15892,2012-10-30,4,1,10,20,0,2,1,2,5,76,81,Night,Working Day,Misty,Winter,4,2
15892,15893,2012-10-30,4,1,10,21,0,2,1,2,4,60,64,Night,Working Day,Misty,Winter,4,2
15893,15894,2012-10-30,4,1,10,22,0,2,1,1,2,64,66,Night,Working Day,Clearly,Winter,4,2
15894,15895,2012-10-30,4,1,10,23,0,2,1,1,3,36,39,Night,Working Day,Clearly,Winter,4,2
15895,15896,2012-10-31,4,1,10,0,0,3,1,2,0,16,16,Dawn,Working Day,Misty,Winter,1,1
15896,15897,2012-10-31,4,1,10,1,0,3,1,2,0,8,8,Dawn,Working Day,Misty,Winter,1,1
15897,15898,2012-10-31,4,1,10,2,0,3,1,2,0,7,7,Dawn,Working Day,Misty,Winter,1,1
15898,15899,2012-10-31,4,1,10,3,0,3,1,2,0,3,3,Dawn,Working Day,Misty,Winter,1,1
15899,15900,2012-10-31,4,1,10,4,0,3,1,2,0,5,5,Morning,Working Day,Misty,Winter,3,2
15900,15901,2012-10-31,4,1,10,5,0,3,1,2,0,24,24,Morning,Working Day,Misty,Winter,3,2
15901,15902,2012-10-31,4,1,10,6,0,3,1,1,0,116,116,Morning,Working Day,Clearly,Winter,3,2
15902,15903,2012-10-31,4,1,10,7,0,3,1,2,3,334,337,Morning,Working Day,Misty,Winter,3,0
15903,15904,2012-10-31,4,1,10,8,0,3,1,1,6,615,621,Morning,Working Day,Clearly,Winter,3,3
15904,15905,2012-10-31,4,1,10,9,0,3,1,1,17,280,297,Morning,Working Day,Clearly,Winter,3,0
15905,15906,2012-10-31,4,1,10,10,0,3,1,1,21,147,168,Morning,Working Day,Clearly,Winter,3,2
15906,15907,2012-10-31,4,1,10,11,0,3,1,2,37,152,189,Afternoon,Working Day,Misty,Winter,0,1
15907,15908,2012-10-31,4,1,10,12,0,3,1,1,44,197,241,Afternoon,Working Day,Clearly,Winter,0,1
15908,15909,2012-10-31,4,1,10,13,0,3,1,1,22,191,213,Afternoon,Working Day,Clearly,Winter,0,1
15909,15910,2012-10-31,4,1,10,14,0,3,1,2,45,179,224,Afternoon,Working Day,Misty,Winter,0,1
15910,15911,2012-10-31,4,1,10,15,0,3,1,1,33,197,230,Afternoon,Working Day,Clearly,Winter,0,1
15911,15912,2012-10-31,4,1,10,16,0,3,1,2,51,373,424,Afternoon,Working Day,Misty,Winter,0,3
15912,15913,2012-10-31,4,1,10,17,0,3,1,2,39,684,723,Evening,Working Day,Misty,Winter,2,3
15913,15914,2012-10-31,4,1,10,18,0,3,1,2,28,556,584,Evening,Working Day,Misty,Winter,2,3
15914,15915,2012-10-31,4,1,10,19,0,3,1,2,27,383,410,Night,Working Day,Misty,Winter,4,0
15915,15916,2012-10-31,4,1,10,20,0,3,1,2,9,259,268,Night,Working Day,Misty,Winter,4,0
15916,15917,2012-10-31,4,1,10,21,0,3,1,2,12,180,192,Night,Working Day,Misty,Winter,4,2
15917,15918,2012-10-31,4,1,10,22,0,3,1,1,18,147,165,Night,Working Day,Clearly,Winter,4,2
15918,15919,2012-10-31,4,1,10,23,0,3,1,1,7,94,101,Night,Working Day,Clearly,Winter,4,2
15919,15920,2012-11-01,4,1,11,0,0,4,1,1,8,52,60,Dawn,Working Day,Clearly,Winter,1,1
15920,15921,2012-11-01,4,1,11,1,0,4,1,1,8,22,30,Dawn,Working Day,Clearly,Winter,1,1
15921,15922,2012-11-01,4,1,11,2,0,4,1,1,10,10,20,Dawn,Working Day,Clearly,Winter,1,1
15922,15923,2012-11-01,4,1,11,3,0,4,1,1,5,10,15,Dawn,Working Day,Clearly,Winter,1,1
15923,15924,2012-11-01,4,1,11,4,0,4,1,2,2,8,10,Morning,Working Day,Misty,Winter,3,2
15924,15925,2012-11-01,4,1,11,5,0,4,1,1,1,39,40,Morning,Working Day,Clearly,Winter,3,2
15925,15926,2012-11-01,4,1,11,6,0,4,1,1,2,146,148,Morning,Working Day,Clearly,Winter,3,2
15926,15927,2012-11-01,4,1,11,7,0,4,1,2,6,414,420,Morning,Working Day,Misty,Winter,3,0
15927,15928,2012-11-01,4,1,11,8,0,4,1,2,12,668,680,Morning,Working Day,Misty,Winter,3,3
15928,15929,2012-11-01,4,1,11,9,0,4,1,3,21,310,331,Morning,Working Day,Rainy or Snowy,Winter,3,0
15929,15930,2012-11-01,4,1,11,10,0,4,1,3,13,133,146,Morning,Working Day,Rainy or Snowy,Winter,3,2
15930,15931,2012-11-01,4,1,11,11,0,4,1,3,14,156,170,Afternoon,Working Day,Rainy or Snowy,Winter,0,1
15931,15932,2012-11-01,4,1,11,12,0,4,1,3,23,198,221,Afternoon,Working Day,Rainy or Snowy,Winter,0,1
15932,15933,2012-11-01,4,1,11,13,0,4,1,2,49,199,248,Afternoon,Working Day,Misty,Winter,0,1
15933,15934,2012-11-01,4,1,11,14,0,4,1,2,31,154,185,Afternoon,Working Day,Misty,Winter,0,1
15934,15935,2012-11-01,4,1,11,15,0,4,1,2,35,179,214,Afternoon,Working Day,Misty,Winter,0,1
15935,15936,2012-11-01,4,1,11,16,0,4,1,2,31,313,344,Afternoon,Working Day,Misty,Winter,0,1
15936,15937,2012-11-01,4,1,11,17,0,4,1,3,37,652,689,Evening,Working Day,Rainy or Snowy,Winter,2,3
15937,15938,2012-11-01,4,1,11,18,0,4,1,2,50,628,678,Evening,Working Day,Misty,Winter,2,3
15938,15939,2012-11-01,4,1,11,19,0,4,1,2,28,424,452,Night,Working Day,Misty,Winter,4,0
15939,15940,2012-11-01,4,1,11,20,0,4,1,2,16,280,296,Night,Working Day,Misty,Winter,4,0
15940,15941,2012-11-01,4,1,11,21,0,4,1,2,29,238,267,Night,Working Day,Misty,Winter,4,0
15941,15942,2012-11-01,4,1,11,22,0,4,1,1,27,175,202,Night,Working Day,Clearly,Winter,4,0
15942,15943,2012-11-01,4,1,11,23,0,4,1,1,8,112,120,Night,Working Day,Clearly,Winter,4,2
15943,15944,2012-11-02,4,1,11,0,0,5,1,1,10,40,50,Dawn,Working Day,Clearly,Winter,1,1
15944,15945,2012-11-02,4,1,11,1,0,5,1,1,5,19,24,Dawn,Working Day,Clearly,Winter,1,1
15945,15946,2012-11-02,4,1,11,2,0,5,1,1,3,7,10,Dawn,Working Day,Clearly,Winter,1,1
15946,15947,2012-11-02,4,1,11,3,0,5,1,1,0,3,3,Dawn,Working Day,Clearly,Winter,1,1
15947,15948,2012-11-02,4,1,11,4,0,5,1,1,1,6,7,Morning,Working Day,Clearly,Winter,3,2
15948,15949,2012-11-02,4,1,11,5,0,5,1,2,1,25,26,Morning,Working Day,Misty,Winter,3,2
15949,15950,2012-11-02,4,1,11,6,0,5,1,1,2,120,122,Morning,Working Day,Clearly,Winter,3,2
15950,15951,2012-11-02,4,1,11,7,0,5,1,2,8,349,357,Morning,Working Day,Misty,Winter,3,0
15951,15952,2012-11-02,4,1,11,8,0,5,1,1,31,656,687,Morning,Working Day,Clearly,Winter,3,3
15952,15953,2012-11-02,4,1,11,9,0,5,1,1,27,355,382,Morning,Working Day,Clearly,Winter,3,0
15953,15954,2012-11-02,4,1,11,10,0,5,1,1,21,183,204,Morning,Working Day,Clearly,Winter,3,0
15954,15955,2012-11-02,4,1,11,11,0,5,1,1,42,179,221,Afternoon,Working Day,Clearly,Winter,0,1
15955,15956,2012-11-02,4,1,11,12,0,5,1,1,52,240,292,Afternoon,Working Day,Clearly,Winter,0,1
15956,15957,2012-11-02,4,1,11,13,0,5,1,1,64,230,294,Afternoon,Working Day,Clearly,Winter,0,1
15957,15958,2012-11-02,4,1,11,14,0,5,1,2,63,199,262,Afternoon,Working Day,Misty,Winter,0,1
15958,15959,2012-11-02,4,1,11,15,0,5,1,2,51,255,306,Afternoon,Working Day,Misty,Winter,0,1
15959,15960,2012-11-02,4,1,11,16,0,5,1,1,48,373,421,Afternoon,Working Day,Clearly,Winter,0,3
15960,15961,2012-11-02,4,1,11,17,0,5,1,1,57,581,638,Evening,Working Day,Clearly,Winter,2,3
15961,15962,2012-11-02,4,1,11,18,0,5,1,2,32,490,522,Evening,Working Day,Misty,Winter,2,3
15962,15963,2012-11-02,4,1,11,19,0,5,1,2,38,336,374,Night,Working Day,Misty,Winter,4,0
15963,15964,2012-11-02,4,1,11,20,0,5,1,2,14,207,221,Night,Working Day,Misty,Winter,4,0
15964,15965,2012-11-02,4,1,11,21,0,5,1,2,23,133,156,Night,Working Day,Misty,Winter,4,2
15965,15966,2012-11-02,4,1,11,22,0,5,1,1,14,135,149,Night,Working Day,Clearly,Winter,4,2
15966,15967,2012-11-02,4,1,11,23,0,5,1,1,11,108,119,Night,Working Day,Clearly,Winter,4,2
15967,15968,2012-11-03,4,1,11,0,0,6,0,1,9,99,108,Dawn,Holiday,Clearly,Winter,1,1
15968,15969,2012-11-03,4,1,11,1,0,6,0,2,6,83,89,Dawn,Holiday,Misty,Winter,1,1
15969,15970,2012-11-03,4,1,11,2,0,6,0,2,10,36,46,Dawn,Holiday,Misty,Winter,1,1
15970,15971,2012-11-03,4,1,11,3,0,6,0,2,6,22,28,Dawn,Holiday,Misty,Winter,1,1
15971,15972,2012-11-03,4,1,11,4,0,6,0,2,8,8,16,Morning,Holiday,Misty,Winter,3,2
15972,15973,2012-11-03,4,1,11,5,0,6,0,2,1,8,9,Morning,Holiday,Misty,Winter,3,2
15973,15974,2012-11-03,4,1,11,6,0,6,0,2,4,17,21,Morning,Holiday,Misty,Winter,3,2
15974,15975,2012-11-03,4,1,11,7,0,6,0,2,1,58,59,Morning,Holiday,Misty,Winter,3,2
15975,15976,2012-11-03,4,1,11,8,0,6,0,2,10,132,142,Morning,Holiday,Misty,Winter,3,2
15976,15977,2012-11-03,4,1,11,9,0,6,0,2,31,188,219,Morning,Holiday,Misty,Winter,3,0
15977,15978,2012-11-03,4,1,11,10,0,6,0,1,68,260,328,Morning,Holiday,Clearly,Winter,3,0
15978,15979,2012-11-03,4,1,11,11,0,6,0,2,56,284,340,Afternoon,Holiday,Misty,Winter,0,1
15979,15980,2012-11-03,4,1,11,12,0,6,0,2,74,320,394,Afternoon,Holiday,Misty,Winter,0,3
15980,15981,2012-11-03,4,1,11,13,0,6,0,2,110,339,449,Afternoon,Holiday,Misty,Winter,0,3
15981,15982,2012-11-03,4,1,11,14,0,6,0,2,136,319,455,Afternoon,Holiday,Misty,Winter,0,3
15982,15983,2012-11-03,4,1,11,15,0,6,0,2,117,331,448,Afternoon,Holiday,Misty,Winter,0,3
15983,15984,2012-11-03,4,1,11,16,0,6,0,2,108,292,400,Afternoon,Holiday,Misty,Winter,0,3
15984,15985,2012-11-03,4,1,11,17,0,6,0,2,112,298,410,Evening,Holiday,Misty,Winter,2,3
15985,15986,2012-11-03,4,1,11,18,0,6,0,2,58,239,297,Evening,Holiday,Misty,Winter,2,0
15986,15987,2012-11-03,4,1,11,19,0,6,0,1,22,217,239,Night,Holiday,Clearly,Winter,4,0
15987,15988,2012-11-03,4,1,11,20,0,6,0,1,23,158,181,Night,Holiday,Clearly,Winter,4,2
15988,15989,2012-11-03,4,1,11,21,0,6,0,1,31,135,166,Night,Holiday,Clearly,Winter,4,2
15989,15990,2012-11-03,4,1,11,22,0,6,0,1,13,133,146,Night,Holiday,Clearly,Winter,4,2
15990,15991,2012-11-03,4,1,11,23,0,6,0,1,15,133,148,Night,Holiday,Clearly,Winter,4,2
15991,15992,2012-11-04,4,1,11,0,0,0,0,1,5,97,102,Dawn,Holiday,Clearly,Winter,1,1
15992,15993,2012-11-04,4,1,11,1,0,0,0,1,26,139,165,Dawn,Holiday,Clearly,Winter,1,1
15993,15994,2012-11-04,4,1,11,2,0,0,0,1,6,31,37,Dawn,Holiday,Clearly,Winter,1,1
15994,15995,2012-11-04,4,1,11,3,0,0,0,1,1,10,11,Dawn,Holiday,Clearly,Winter,1,1
15995,15996,2012-11-04,4,1,11,4,0,0,0,1,2,7,9,Morning,Holiday,Clearly,Winter,3,2
15996,15997,2012-11-04,4,1,11,5,0,0,0,1,0,5,5,Morning,Holiday,Clearly,Winter,3,2
15997,15998,2012-11-04,4,1,11,6,0,0,0,1,2,14,16,Morning,Holiday,Clearly,Winter,3,2
15998,15999,2012-11-04,4,1,11,7,0,0,0,1,11,39,50,Morning,Holiday,Clearly,Winter,3,2
15999,16000,2012-11-04,4,1,11,8,0,0,0,1,34,115,149,Morning,Holiday,Clearly,Winter,3,2
16000,16001,2012-11-04,4,1,11,9,0,0,0,1,56,161,217,Morning,Holiday,Clearly,Winter,3,0
16001,16002,2012-11-04,4,1,11,10,0,0,0,1,73,287,360,Morning,Holiday,Clearly,Winter,3,0
16002,16003,2012-11-04,4,1,11,11,0,0,0,1,134,311,445,Afternoon,Holiday,Clearly,Winter,0,3
16003,16004,2012-11-04,4,1,11,12,0,0,0,1,150,354,504,Afternoon,Holiday,Clearly,Winter,0,3
16004,16005,2012-11-04,4,1,11,13,0,0,0,1,122,371,493,Afternoon,Holiday,Clearly,Winter,0,3
16005,16006,2012-11-04,4,1,11,14,0,0,0,1,149,360,509,Afternoon,Holiday,Clearly,Winter,0,3
16006,16007,2012-11-04,4,1,11,15,0,0,0,1,149,300,449,Afternoon,Holiday,Clearly,Winter,0,3
16007,16008,2012-11-04,4,1,11,16,0,0,0,1,119,316,435,Afternoon,Holiday,Clearly,Winter,0,3
16008,16009,2012-11-04,4,1,11,17,0,0,0,1,57,270,327,Evening,Holiday,Clearly,Winter,2,0
16009,16010,2012-11-04,4,1,11,18,0,0,0,1,31,206,237,Evening,Holiday,Clearly,Winter,2,0
16010,16011,2012-11-04,4,1,11,19,0,0,0,1,24,203,227,Night,Holiday,Clearly,Winter,4,0
16011,16012,2012-11-04,4,1,11,20,0,0,0,1,7,134,141,Night,Holiday,Clearly,Winter,4,2
16012,16013,2012-11-04,4,1,11,21,0,0,0,1,16,71,87,Night,Holiday,Clearly,Winter,4,2
16013,16014,2012-11-04,4,1,11,22,0,0,0,1,15,64,79,Night,Holiday,Clearly,Winter,4,2
16014,16015,2012-11-04,4,1,11,23,0,0,0,2,12,41,53,Night,Holiday,Misty,Winter,4,2
16015,16016,2012-11-05,4,1,11,0,0,1,1,2,3,20,23,Dawn,Working Day,Misty,Winter,1,1
16016,16017,2012-11-05,4,1,11,1,0,1,1,2,0,8,8,Dawn,Working Day,Misty,Winter,1,1
16017,16018,2012-11-05,4,1,11,2,0,1,1,2,2,4,6,Dawn,Working Day,Misty,Winter,1,1
16018,16019,2012-11-05,4,1,11,3,0,1,1,2,1,3,4,Dawn,Working Day,Misty,Winter,1,1
16019,16020,2012-11-05,4,1,11,4,0,1,1,2,5,11,16,Morning,Working Day,Misty,Winter,3,2
16020,16021,2012-11-05,4,1,11,5,0,1,1,2,1,38,39,Morning,Working Day,Misty,Winter,3,2
16021,16022,2012-11-05,4,1,11,6,0,1,1,2,4,135,139,Morning,Working Day,Misty,Winter,3,2
16022,16023,2012-11-05,4,1,11,7,0,1,1,2,8,453,461,Morning,Working Day,Misty,Winter,3,0
16023,16024,2012-11-05,4,1,11,8,0,1,1,2,19,629,648,Morning,Working Day,Misty,Winter,3,3
16024,16025,2012-11-05,4,1,11,9,0,1,1,2,18,239,257,Morning,Working Day,Misty,Winter,3,0
16025,16026,2012-11-05,4,1,11,10,0,1,1,1,30,112,142,Morning,Working Day,Clearly,Winter,3,2
16026,16027,2012-11-05,4,1,11,11,0,1,1,1,31,119,150,Afternoon,Working Day,Clearly,Winter,0,1
16027,16028,2012-11-05,4,1,11,12,0,1,1,1,38,206,244,Afternoon,Working Day,Clearly,Winter,0,1
16028,16029,2012-11-05,4,1,11,13,0,1,1,1,39,183,222,Afternoon,Working Day,Clearly,Winter,0,1
16029,16030,2012-11-05,4,1,11,14,0,1,1,1,31,165,196,Afternoon,Working Day,Clearly,Winter,0,1
16030,16031,2012-11-05,4,1,11,15,0,1,1,1,24,207,231,Afternoon,Working Day,Clearly,Winter,0,1
16031,16032,2012-11-05,4,1,11,16,0,1,1,1,35,325,360,Afternoon,Working Day,Clearly,Winter,0,3
16032,16033,2012-11-05,4,1,11,17,0,1,1,1,34,604,638,Evening,Working Day,Clearly,Winter,2,3
16033,16034,2012-11-05,4,1,11,18,0,1,1,1,19,523,542,Evening,Working Day,Clearly,Winter,2,3
16034,16035,2012-11-05,4,1,11,19,0,1,1,1,11,361,372,Night,Working Day,Clearly,Winter,4,0
16035,16036,2012-11-05,4,1,11,20,0,1,1,1,13,228,241,Night,Working Day,Clearly,Winter,4,0
16036,16037,2012-11-05,4,1,11,21,0,1,1,1,8,144,152,Night,Working Day,Clearly,Winter,4,2
16037,16038,2012-11-05,4,1,11,22,0,1,1,1,4,111,115,Night,Working Day,Clearly,Winter,4,2
16038,16039,2012-11-05,4,1,11,23,0,1,1,1,0,53,53,Night,Working Day,Clearly,Winter,4,2
16039,16040,2012-11-06,4,1,11,0,0,2,1,1,1,18,19,Dawn,Working Day,Clearly,Winter,1,1
16040,16041,2012-11-06,4,1,11,1,0,2,1,1,0,8,8,Dawn,Working Day,Clearly,Winter,1,1
16041,16042,2012-11-06,4,1,11,2,0,2,1,1,0,2,2,Dawn,Working Day,Clearly,Winter,1,1
16042,16043,2012-11-06,4,1,11,3,0,2,1,1,0,4,4,Dawn,Working Day,Clearly,Winter,1,1
16043,16044,2012-11-06,4,1,11,4,0,2,1,1,0,7,7,Morning,Working Day,Clearly,Winter,3,2
16044,16045,2012-11-06,4,1,11,5,0,2,1,2,1,40,41,Morning,Working Day,Misty,Winter,3,2
16045,16046,2012-11-06,4,1,11,6,0,2,1,1,6,143,149,Morning,Working Day,Clearly,Winter,3,2
16046,16047,2012-11-06,4,1,11,7,0,2,1,1,9,378,387,Morning,Working Day,Clearly,Winter,3,0
16047,16048,2012-11-06,4,1,11,8,0,2,1,1,20,568,588,Morning,Working Day,Clearly,Winter,3,3
16048,16049,2012-11-06,4,1,11,9,0,2,1,1,25,338,363,Morning,Working Day,Clearly,Winter,3,0
